Accession	Organism	Kingdom	Length	Transmembrane_Helix
Q8BFX3	Mus musculus	Metazoa	815	False
Q6P8X9	Mus musculus	Metazoa	189	False
P09594	Spinacia oleracea	Plants	199	False
P82869	Arabidopsis thaliana	Plants	466	False
Q04305	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	513	False
O13800	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	230	False
Q00471	Chlamydomonas reinhardtii	Plants	215	True
Q9SKZ1	Arabidopsis thaliana	Plants	296	False
Q68FY1	Rattus norvegicus	Metazoa	325	False
Q91YD4	Mus musculus	Metazoa	1506	False
F4HVG8	Arabidopsis thaliana	Plants	611	False
Q9LIQ6	Arabidopsis thaliana	Plants	234	False
Q9FVV7	Arabidopsis thaliana	Plants	176	False
Q6NL34	Drosophila melanogaster	Metazoa	543	False
Q8TAE8	Homo sapiens	Metazoa	222	False
Q8BIA4	Mus musculus	Metazoa	598	False
P08067	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	215	True
P53192	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	235	True
Q7L4E1	Homo sapiens	Metazoa	593	True
Q9SV15	Arabidopsis thaliana	Plants	325	False
Q03111	Homo sapiens	Metazoa	559	False
Q9P7E0	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	79	True
P35169	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	2470	False
A6NK89	Homo sapiens	Metazoa	507	False
Q6NZQ4	Mus musculus	Metazoa	1056	False
O23403	Arabidopsis thaliana	Plants	287	False
A1ZAK1	Drosophila melanogaster	Metazoa	1007	False
O60182	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	934	False
O00522	Homo sapiens	Metazoa	736	False
P29084	Homo sapiens	Metazoa	291	False
Q60547	Mesocricetus auratus	Metazoa	234	False
Q9C5Q8	Arabidopsis thaliana	Plants	942	False
Q12216	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	726	False
A0A5K7RLP0	Mus musculus	Metazoa	589	False
Q9NXV6	Homo sapiens	Metazoa	580	False
O43586	Homo sapiens	Metazoa	416	False
Q9LVG4	Arabidopsis thaliana	Plants	495	False
Q6P4F7	Homo sapiens	Metazoa	1023	False
Q9C7A2	Arabidopsis thaliana	Plants	590	False
P00560	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	416	False
Q9QZ04	Mus musculus	Metazoa	1284	False
P36516	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	390	False
P26188	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	188	False
P70338	Mus musculus	Metazoa	423	False
Q9D115	Mus musculus	Metazoa	76	False
O60094	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	959	False
P40387	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	513	False
F4IMQ0	Arabidopsis thaliana	Plants	288	False
Q8BG87	Mus musculus	Metazoa	1803	False
P40515	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	155	False
P40992	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	514	False
Q8S1D9	Oryza sativa subsp. japonica	Plants	435	False
Q04401	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	133	False
Q8VDW4	Mus musculus	Metazoa	151	False
Q14D04	Homo sapiens	Metazoa	833	False
P02836	Drosophila melanogaster	Metazoa	552	False
Q4WGE2	Aspergillus fumigatus (strain ATCC MYA-4609 / CBS 101355 / FGSC A1100 / Af293)	Fungi	607	True
Q9M1E7	Arabidopsis thaliana	Plants	285	True
P35639	Mus musculus	Metazoa	168	False
Q8K3W3	Mus musculus	Metazoa	698	False
Q9R0W5	Rattus norvegicus	Metazoa	495	True
Q90ZF9	Gallus gallus	Metazoa	235	False
Q9JHI9	Mus musculus	Metazoa	570	True
Q13573	Homo sapiens	Metazoa	536	False
Q9SYK4	Arabidopsis thaliana	Plants	1136	False
Q9SE83	Arabidopsis thaliana	Plants	914	False
P24522	Homo sapiens	Metazoa	165	False
P24929	Nicotiana tabacum	Plants	186	False
P53991	Chlamydomonas reinhardtii	Plants	354	False
Q9CQX8	Mus musculus	Metazoa	102	False
Q96D98	Homo sapiens	Metazoa	161	False
O60174	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	582	False
Q18221	Caenorhabditis elegans	Metazoa	1507	False
Q6DBR6	Danio rerio	Metazoa	334	False
Q9P7B8	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	399	False
Q969X6	Homo sapiens	Metazoa	686	False
Q9URQ5	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	78	False
Q8LAC4	Arabidopsis thaliana	Plants	322	False
Q96MH2	Homo sapiens	Metazoa	286	False
Q39056	Arabidopsis thaliana	Plants	270	False
Q9SA98	Arabidopsis thaliana	Plants	345	False
A0A0B5KU17	Penicillium brevicompactum	Fungi	2190	False
Q9NPG3	Homo sapiens	Metazoa	1134	False
F7VJQ1	Homo sapiens	Metazoa	73	True
P25367	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	405	False
Q9Y3B8	Homo sapiens	Metazoa	237	False
Q86UK7	Homo sapiens	Metazoa	904	False
Q7SIG6	Mus musculus	Metazoa	958	False
Q9BXV9	Homo sapiens	Metazoa	100	False
Q5AL36	Candida albicans (strain SC5314 / ATCC MYA-2876)	Fungi	269	False
Q02873	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	248	False
P01098	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	86	False
Q39249	Arabidopsis thaliana	Plants	462	False
Q6R3K9	Arabidopsis thaliana	Plants	664	True
Q6P5E8	Mus musculus	Metazoa	934	False
Q12143	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	216	False
Q9NPJ6	Homo sapiens	Metazoa	270	False
P36118	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	322	False
Q8CFC7	Mus musculus	Metazoa	668	False
O74975	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	362	False
P47035	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1189	False
Q8H1D4	Arabidopsis thaliana	Plants	355	False
Q9H0U6	Homo sapiens	Metazoa	180	False
P56287	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	678	False
O78750	Ovis aries	Metazoa	227	False
Q94AR8	Arabidopsis thaliana	Plants	509	False
O43504	Homo sapiens	Metazoa	91	False
Q9VVV9	Drosophila melanogaster	Metazoa	928	False
Q8N9N5	Homo sapiens	Metazoa	519	False
Q9FME4	Arabidopsis thaliana	Plants	521	False
Q8NE35	Homo sapiens	Metazoa	698	False
Q9FR37	Arabidopsis thaliana	Plants	425	False
Q15744	Homo sapiens	Metazoa	281	False
O09053	Mus musculus	Metazoa	1401	False
P19407	Spinacia oleracea	Plants	62	True
P35241	Homo sapiens	Metazoa	583	False
A2ASQ1	Mus musculus	Metazoa	1950	False
Q94AT3	Arabidopsis thaliana	Plants	378	False
Q61069	Mus musculus	Metazoa	310	False
O35678	Mus musculus	Metazoa	303	False
A2AAJ9	Mus musculus	Metazoa	8886	False
P39952	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	402	False
Q14154	Homo sapiens	Metazoa	515	False
Q9BZV1	Homo sapiens	Metazoa	441	False
Q08024	Mus musculus	Metazoa	187	False
P60709	Homo sapiens	Metazoa	375	False
Q75RY2	Oryza sativa subsp. japonica	Plants	492	False
P93758	Arabidopsis thaliana	Plants	274	False
Q9HAZ2	Homo sapiens	Metazoa	1276	False
P49411	Homo sapiens	Metazoa	455	False
Q9BZL6	Homo sapiens	Metazoa	878	False
Q9UTQ7	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	523	False
Q96BP2	Homo sapiens	Metazoa	118	False
Q94C32	Arabidopsis thaliana	Plants	320	False
O94679	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	1158	False
Q9BY27	Homo sapiens	Metazoa	220	False
O04121	Spinacia oleracea	Plants	439	False
Q13428	Homo sapiens	Metazoa	1488	False
Q9Y2D1	Homo sapiens	Metazoa	282	False
P25578	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	521	False
Q8RVC7	Chlamydomonas reinhardtii	Plants	411	False
P38326	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	303	False
O82645	Arabidopsis thaliana	Plants	488	False
Q08422	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	150	False
P36528	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	281	False
O14230	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	347	False
Q5T9L3	Homo sapiens	Metazoa	541	False
P22134	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	296	False
Q05192	Drosophila melanogaster	Metazoa	808	False
O76054	Homo sapiens	Metazoa	403	False
P43589	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	448	False
P53167	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	370	False
P53927	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	220	False
Q86Y26	Homo sapiens	Metazoa	1132	False
Q9HE02	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	1225	False
P53920	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	997	False
O59793	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	384	False
Q9VPH0	Drosophila melanogaster	Metazoa	869	False
Q12493	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	238	False
Q7TQD2	Mus musculus	Metazoa	218	False
Q9FK13	Arabidopsis thaliana	Plants	272	False
O14114	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	1190	False
P82922	Bos taurus	Metazoa	397	False
O75832	Homo sapiens	Metazoa	226	False
A2AG06	Mus musculus	Metazoa	965	False
Q8IDM6	Plasmodium falciparum (isolate 3D7)	Other	422	True
P25649	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	128	False
O82239	Arabidopsis thaliana	Plants	358	False
Q7S054	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	300	False
Q7SG49	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	414	False
Q8BVG4	Mus musculus	Metazoa	862	False
P18412	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	486	False
D3ZXW3	Rattus norvegicus	Metazoa	298	False
Q96CX2	Homo sapiens	Metazoa	325	False
Q04491	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	297	False
P40090	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	624	False
P13264	Rattus norvegicus	Metazoa	674	False
P82925	Bos taurus	Metazoa	386	False
P37727	Rattus norvegicus	Metazoa	650	False
Q9HCJ1	Homo sapiens	Metazoa	492	True
Q9P258	Homo sapiens	Metazoa	522	False
O13816	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	962	False
Q9CQJ4	Mus musculus	Metazoa	336	False
P0CU09	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	235	False
Q38885	Arabidopsis thaliana	Plants	551	False
Q9ES71	Rattus norvegicus	Metazoa	678	False
Q9H6Z4	Homo sapiens	Metazoa	567	False
P35732	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	738	False
Q9SZ15	Arabidopsis thaliana	Plants	421	False
Q03079	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	207	False
Q00947	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	519	False
Q9LY23	Arabidopsis thaliana	Plants	286	False
O45952	Caenorhabditis elegans	Metazoa	249	False
P42696	Homo sapiens	Metazoa	430	False
Q9NX08	Homo sapiens	Metazoa	183	False
P97521	Rattus norvegicus	Metazoa	301	False
P38961	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	392	False
Q92317	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	146	False
P10749	Mus musculus	Metazoa	269	False
P03872	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	296	False
P0CG48	Homo sapiens	Metazoa	685	False
G5EG44	Caenorhabditis elegans	Metazoa	281	False
P51946	Homo sapiens	Metazoa	323	False
Q95RV2	Drosophila melanogaster	Metazoa	345	False
B5X0I6	Arabidopsis thaliana	Plants	1091	False
F4J8G7	Arabidopsis thaliana	Plants	2138	False
P25420	Heliothis virescens	Metazoa	569	False
P62857	Homo sapiens	Metazoa	69	False
Q8BH86	Mus musculus	Metazoa	617	False
Q9SG86	Arabidopsis thaliana	Plants	675	False
P53068	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	250	False
P39927	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	425	False
Q9Y0E4	Drosophila melanogaster	Metazoa	2262	False
Q22037	Caenorhabditis elegans	Metazoa	346	False
A2AKX3	Mus musculus	Metazoa	2646	False
Q4ZGE1	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	61	True
Q07020	Homo sapiens	Metazoa	188	False
Q6NXH3	Mus musculus	Metazoa	473	False
Q5DTW7	Mus musculus	Metazoa	1521	False
P36131	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	295	False
P40064	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1391	False
Q96N77	Homo sapiens	Metazoa	438	False
P20240	Drosophila melanogaster	Metazoa	424	False
Q09793	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	425	False
Q6GKV1	Arabidopsis thaliana	Plants	324	False
P26321	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	297	False
P82411	Spinacia oleracea	Plants	116	False
P53803	Homo sapiens	Metazoa	58	False
Q9VYQ0	Drosophila melanogaster	Metazoa	172	False
O23277	Arabidopsis thaliana	Plants	1330	False
Q08417	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	382	True
Q7XBS0	Oryza sativa subsp. japonica	Plants	721	True
P30419	Homo sapiens	Metazoa	496	False
P38838	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	269	False
O13855	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	455	False
Q9H334	Homo sapiens	Metazoa	677	False
Q07623	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	225	False
P43619	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	295	False
Q9UU79	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	260	False
Q8VYD2	Arabidopsis thaliana	Plants	386	False
O88713	Mus musculus	Metazoa	188	False
P23351	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	508	False
Q61823	Mus musculus	Metazoa	469	False
A0A509AJL3	Plasmodium berghei (strain Anka)	Other	1087	False
Q8K440	Mus musculus	Metazoa	1620	True
A0A0D1E6B3	Mycosarcoma maydis	Fungi	435	True
Q9NS23	Homo sapiens	Metazoa	344	False
Q8GXD9	Arabidopsis thaliana	Plants	644	False
Q06631	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	534	False
Q9C8R8	Arabidopsis thaliana	Plants	711	False
Q9CX92	Mus musculus	Metazoa	205	True
Q681Y3	Arabidopsis thaliana	Plants	432	False
Q66JZ4	Mus musculus	Metazoa	499	False
Q9H7D7	Homo sapiens	Metazoa	661	False
P40085	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	556	True
Q9NXR7	Homo sapiens	Metazoa	383	False
P51960	Mus musculus	Metazoa	751	False
A1Z7A8	Drosophila melanogaster	Metazoa	634	False
P21727	Pisum sativum	Plants	402	False
O43083	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	338	False
Q9BU64	Homo sapiens	Metazoa	300	False
P82412	Spinacia oleracea	Plants	179	False
Q91YI6	Mus musculus	Metazoa	484	False
Q8I299	Plasmodium falciparum (isolate 3D7)	Other	791	False
Q9Y252	Homo sapiens	Metazoa	685	False
Q6LA53	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	346	False
Q9BSJ6	Homo sapiens	Metazoa	248	False
Q02100	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	647	False
Q6VNB8	Mus musculus	Metazoa	3508	False
O94701	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	272	False
Q9H5U6	Homo sapiens	Metazoa	513	False
Q9ZPX5	Arabidopsis thaliana	Plants	632	False
Q6AX31	Xenopus laevis	Metazoa	660	False
Q9GZP8	Homo sapiens	Metazoa	106	False
P0CT73	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	152	False
Q64442	Mus musculus	Metazoa	357	False
A0A7P0TBJ1	Homo sapiens	Metazoa	273	False
P32585	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	307	False
Q8WZ33	Homo sapiens	Metazoa	124	False
P36130	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	643	False
Q9VQ56	Drosophila melanogaster	Metazoa	611	False
Q3KRA9	Homo sapiens	Metazoa	238	False
P53867	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	494	False
Q86TG7	Homo sapiens	Metazoa	708	False
Q04477	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	213	False
P53168	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	247	False
P16862	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	959	False
P15919	Mus musculus	Metazoa	1040	False
Q3E785	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	79	False
G5EEV2	Caenorhabditis elegans	Metazoa	4062	False
Q84T94	Oryza sativa subsp. japonica	Plants	639	False
Q8CJ00	Mus musculus	Metazoa	444	False
P22907	Mus musculus	Metazoa	361	False
Q9LLC1	Arabidopsis thaliana	Plants	255	False
Q9UUM2	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	971	False
Q9NV56	Homo sapiens	Metazoa	204	False
Q9SEL5	Arabidopsis thaliana	Plants	222	False
Q8NBA8	Homo sapiens	Metazoa	298	False
Q9BX63	Homo sapiens	Metazoa	1249	False
Q03694	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	420	False
Q95QK3	Caenorhabditis elegans	Metazoa	1061	False
F4KHI3	Arabidopsis thaliana	Plants	1168	False
Q9JK95	Mus musculus	Metazoa	193	True
Q2V3L3	Arabidopsis thaliana	Plants	387	False
Q8IVE3	Homo sapiens	Metazoa	1493	False
Q96FF9	Homo sapiens	Metazoa	252	False
J9VE33	Cryptococcus neoformans var. grubii serotype A (strain H99 / ATCC 208821 / CBS 10515 / FGSC 9487)	Fungi	1094	False
Q14005	Homo sapiens	Metazoa	1332	False
Q6B9X6	Dictyostelium discoideum	Other	625	False
Q7Z2D5	Homo sapiens	Metazoa	763	True
Q58DQ5	Bos taurus	Metazoa	396	False
E9QDC5	Danio rerio	Metazoa	294	True
P08433	Scyliorhinus canicula	Metazoa	51	False
Q8R000	Mus musculus	Metazoa	340	True
H2L0N8	Caenorhabditis elegans	Metazoa	370	False
Q80ZD3	Mus musculus	Metazoa	593	True
S0DPL8	Gibberella fujikuroi (strain CBS 195.34 / IMI 58289 / NRRL A-6831)	Fungi	389	False
P0CB49	Rattus norvegicus	Metazoa	1376	False
P0DMU9	Homo sapiens	Metazoa	189	False
Q6PE84	Mus musculus	Metazoa	287	False
Q64727	Mus musculus	Metazoa	1066	False
Q9P3U7	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	547	True
Q642G4	Rattus norvegicus	Metazoa	376	False
Q7SA88	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	439	False
Q9ER97	Mus musculus	Metazoa	151	False
Q9NW15	Homo sapiens	Metazoa	660	False
P10174	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	60	True
Q9UNE7	Homo sapiens	Metazoa	303	False
Q9DBA9	Mus musculus	Metazoa	547	False
O14253	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	780	False
Q99PP2	Mus musculus	Metazoa	2237	False
O65282	Arabidopsis thaliana	Plants	253	False
P00813	Homo sapiens	Metazoa	363	False
P38828	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	187	False
P39705	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	539	False
Q12246	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	624	False
Q96AQ6	Homo sapiens	Metazoa	731	False
P13468	Drosophila melanogaster	Metazoa	463	False
P78780	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	357	False
Q9V452	Drosophila melanogaster	Metazoa	140	False
Q7XYY2	Arabidopsis thaliana	Plants	836	False
P40491	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	155	False
O75955	Homo sapiens	Metazoa	427	False
Q96EV2	Homo sapiens	Metazoa	1170	False
Q9Z2A5	Mus musculus	Metazoa	516	False
P53166	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	561	False
Q91XB0	Mus musculus	Metazoa	314	False
Q9LSQ5	Arabidopsis thaliana	Plants	204	False
P35728	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	441	False
Q9HBM0	Homo sapiens	Metazoa	779	False
P24118	Tetrahymena thermophila	Other	462	False
O43805	Homo sapiens	Metazoa	119	False
Q96375	Capsicum annuum	Plants	660	False
P16467	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	563	False
F4I3P9	Arabidopsis thaliana	Plants	772	False
Q96SY0	Homo sapiens	Metazoa	518	False
Q80ZG2	Rattus norvegicus	Metazoa	678	False
Q9VBW9	Drosophila melanogaster	Metazoa	419	False
A0A1W2P872	Mus musculus	Metazoa	492	False
P10080	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	294	False
Q9DEX1	Xenopus laevis	Metazoa	560	False
O94851	Homo sapiens	Metazoa	1957	False
Q86US8	Homo sapiens	Metazoa	1419	False
Q9S736	Arabidopsis thaliana	Plants	566	False
Q6P2H3	Homo sapiens	Metazoa	762	False
P50548	Homo sapiens	Metazoa	548	False
Q9ZVJ3	Arabidopsis thaliana	Plants	550	False
O74856	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	335	False
P38172	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	270	False
Q2MH31	Mus musculus	Metazoa	260	False
Q80TG1	Mus musculus	Metazoa	1036	False
Q652K4	Oryza sativa subsp. japonica	Plants	315	False
P27680	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	312	False
Q7Z2G1	Homo sapiens	Metazoa	153	False
Q04598	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	105	False
P48634	Homo sapiens	Metazoa	2157	False
P38175	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	177	False
A2ARP9	Mus musculus	Metazoa	588	False
Q9UK41	Homo sapiens	Metazoa	221	False
G5EDM7	Caenorhabditis elegans	Metazoa	627	False
Q9HBH1	Homo sapiens	Metazoa	243	False
O94423	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	421	False
P93045	Arabidopsis thaliana	Plants	240	False
P59382	Rattus norvegicus	Metazoa	212	False
O74876	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	357	False
P51830	Mus musculus	Metazoa	1353	False
P0DPG3	Trypanosoma brucei brucei	Other	75	False
P53241	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	593	False
Q94K75	Arabidopsis thaliana	Plants	401	False
O94259	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	327	False
F6ZDS4	Mus musculus	Metazoa	2431	False
F4KFT7	Arabidopsis thaliana	Plants	617	False
F4ITM1	Arabidopsis thaliana	Plants	398	False
O55207	Rattus norvegicus	Metazoa	1496	False
O55003	Mus musculus	Metazoa	187	False
Q8INR6	Drosophila melanogaster	Metazoa	1848	False
O95997	Homo sapiens	Metazoa	202	False
Q9FNP4	Arabidopsis thaliana	Plants	174	False
O13895	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	377	False
O94329	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	183	False
Q9UHV9	Homo sapiens	Metazoa	154	False
P82649	Bos taurus	Metazoa	359	False
Q96L08	Homo sapiens	Metazoa	255	False
Q9M7I7	Arabidopsis thaliana	Plants	318	False
O95833	Homo sapiens	Metazoa	236	True
Q9DAG4	Mus musculus	Metazoa	180	False
Q12285	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	212	False
P04386	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	881	False
P63072	Mus musculus	Metazoa	162	False
Q8T0G4	Drosophila melanogaster	Metazoa	629	False
P47988	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	759	False
G5EDP2	Caenorhabditis elegans	Metazoa	412	False
F4ISV6	Arabidopsis thaliana	Plants	537	False
O94585	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	187	False
Q9HD23	Homo sapiens	Metazoa	443	False
Q9FFD8	Arabidopsis thaliana	Plants	104	False
B9U3F2	Gallus gallus	Metazoa	1338	True
Q924L1	Mus musculus	Metazoa	360	False
Q9LU93	Arabidopsis thaliana	Plants	209	False
O94972	Homo sapiens	Metazoa	964	False
Q9LDY5	Arabidopsis thaliana	Plants	247	False
P60002	Homo sapiens	Metazoa	83	False
Q24478	Drosophila melanogaster	Metazoa	1096	False
Q9LD47	Arabidopsis thaliana	Plants	320	False
Q689G9	Oryza sativa subsp. japonica	Plants	518	False
Q9LFV6	Arabidopsis thaliana	Plants	1011	False
Q05519	Homo sapiens	Metazoa	484	False
Q93227	Caenorhabditis elegans	Metazoa	431	False
F4IF36	Arabidopsis thaliana	Plants	1295	False
O60216	Homo sapiens	Metazoa	631	False
Q9UUI2	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	165	False
Q9H0G5	Homo sapiens	Metazoa	558	False
Q9S7R7	Arabidopsis thaliana	Plants	460	False
P09234	Homo sapiens	Metazoa	159	False
O15743	Dictyostelium discoideum	Other	975	False
Q13685	Homo sapiens	Metazoa	434	False
Q9UI40	Homo sapiens	Metazoa	661	True
Q67ZB6	Arabidopsis thaliana	Plants	462	False
Q94527	Drosophila melanogaster	Metazoa	971	False
Q69YH5	Homo sapiens	Metazoa	1023	False
P38803	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	334	False
O70456	Mus musculus	Metazoa	248	False
Q9C9M6	Arabidopsis thaliana	Plants	196	False
Q9GTP5	Crithidia fasciculata	Other	497	True
A0A8I3PDQ1	Canis lupus familiaris	Metazoa	834	False
Q9Y3C5	Homo sapiens	Metazoa	154	False
P40528	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	902	False
Q8LBB2	Arabidopsis thaliana	Plants	424	False
Q17604	Caenorhabditis elegans	Metazoa	161	False
Q9H0W9	Homo sapiens	Metazoa	315	False
Q04279	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	960	False
Q8LFW5	Arabidopsis thaliana	Plants	277	False
Q9VW47	Drosophila melanogaster	Metazoa	2531	False
