Accession	Organism	Kingdom	Length	Transmembrane_Helix
Q9M2Q6	Arabidopsis thaliana	Plants	354	False
Q8W4E7	Arabidopsis thaliana	Plants	598	False
P20000	Bos taurus	Metazoa	520	False
Q6IQ55	Homo sapiens	Metazoa	1244	False
Q8WUA4	Homo sapiens	Metazoa	911	False
P34708	Caenorhabditis elegans	Metazoa	1110	False
Q80YF9	Mus musculus	Metazoa	1305	False
P37090	Rattus norvegicus	Metazoa	638	False
P41933	Caenorhabditis elegans	Metazoa	457	False
Q12955	Homo sapiens	Metazoa	4377	False
Q9NVV4	Homo sapiens	Metazoa	582	False
Q04712	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	507	False
Q9Y239	Homo sapiens	Metazoa	953	False
Q03640	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1545	False
Q9AT00	Arabidopsis thaliana	Plants	345	False
Q9Z206	Mus musculus	Metazoa	595	False
Q12018	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	815	False
Q9T0H9	Arabidopsis thaliana	Plants	359	False
Q91VJ2	Mus musculus	Metazoa	260	False
Q9Y5L0	Homo sapiens	Metazoa	923	False
P41814	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	478	False
Q8H1F7	Arabidopsis thaliana	Plants	332	False
Q96DZ5	Homo sapiens	Metazoa	547	False
Q9SZI6	Arabidopsis thaliana	Plants	352	False
P33400	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	625	False
C0HM53	Populus euphratica	Plants	510	False
Q9FNZ4	Arabidopsis thaliana	Plants	112	False
O23875	Oryza sativa subsp. japonica	Plants	183	False
Q9UJM8	Homo sapiens	Metazoa	370	False
B6HQ74	Penicillium rubens (strain ATCC 28089 / DSM 1075 / NRRL 1951 / Wisconsin 54-1255)	Fungi	390	False
P39522	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	585	False
P43557	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	207	False
Q9NPD3	Homo sapiens	Metazoa	245	False
Q12094	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	313	False
Q9NSI6	Homo sapiens	Metazoa	2320	False
P56560	Bos taurus	Metazoa	520	False
Q3SXM5	Homo sapiens	Metazoa	330	False
P18544	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	423	False
Q9CR24	Mus musculus	Metazoa	210	False
P62913	Homo sapiens	Metazoa	178	False
Q64378	Mus musculus	Metazoa	456	False
P13788	Spinacia oleracea	Plants	201	False
Q9NRZ7	Homo sapiens	Metazoa	376	False
O82204	Arabidopsis thaliana	Plants	143	False
Q03213	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	719	False
O13978	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	184	False
P31334	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	269	False
Q9C0U3	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	109	False
Q9Y6X4	Homo sapiens	Metazoa	670	False
O13927	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	201	False
Q9UT55	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	438	False
Q9JL04	Mus musculus	Metazoa	1578	False
Q9UBK9	Homo sapiens	Metazoa	157	False
Q9BLG3	Dictyostelium discoideum	Other	431	True
P53207	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	620	False
B7Z0X7	Drosophila melanogaster	Metazoa	61	True
Q8N292	Homo sapiens	Metazoa	157	True
Q04748	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	898	False
Q9FYS5	Zea mays	Plants	193	False
Q3SZC1	Bos taurus	Metazoa	217	False
Q12343	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	284	False
Q9BVC5	Homo sapiens	Metazoa	232	False
Q01543	Homo sapiens	Metazoa	452	False
P13231	Dictyostelium discoideum	Other	118	False
Q9UTR9	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	368	False
Q39659	Cucumis sativus	Plants	725	False
O13688	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	522	False
Q1M168	Rattus norvegicus	Metazoa	372	False
Q05568	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	337	False
G5EEU2	Caenorhabditis elegans	Metazoa	714	False
Q9NYL2	Homo sapiens	Metazoa	800	False
Q9H9T3	Homo sapiens	Metazoa	547	False
O94561	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	195	False
O95071	Homo sapiens	Metazoa	2799	False
Q21773	Caenorhabditis elegans	Metazoa	489	False
Q02038	Sus scrofa	Metazoa	704	False
Q9UIG8	Homo sapiens	Metazoa	710	False
Q8BVZ5	Mus musculus	Metazoa	266	False
P40053	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	627	False
Q61233	Mus musculus	Metazoa	627	False
P57743	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	89	False
Q9JLM4	Mus musculus	Metazoa	1370	False
P41047	Mus musculus	Metazoa	279	False
P38398	Homo sapiens	Metazoa	1863	False
O14464	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	93	False
Q04083	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	370	True
Q8BG21	Mus musculus	Metazoa	171	True
Q6PD74	Homo sapiens	Metazoa	315	False
A0A0F7G352	Vanilla planifolia	Plants	356	False
Q8CHP0	Mus musculus	Metazoa	950	False
P46959	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	383	False
Q13495	Homo sapiens	Metazoa	774	False
Q9FVQ1	Arabidopsis thaliana	Plants	557	False
P87054	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	133	False
C4QM85	Schistosoma mansoni	Metazoa	419	True
Q6W2J9	Homo sapiens	Metazoa	1755	False
Q8L9X2	Arabidopsis thaliana	Plants	203	False
O75817	Homo sapiens	Metazoa	140	False
Q585P3	Trypanosoma brucei brucei (strain 927/4 GUTat10.1)	Other	524	False
Q9N5R9	Caenorhabditis elegans	Metazoa	1030	False
O35144	Mus musculus	Metazoa	541	False
Q0WQ41	Arabidopsis thaliana	Plants	594	False
P38827	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1080	False
O75340	Homo sapiens	Metazoa	191	False
Q9V629	Drosophila melanogaster	Metazoa	384	False
P78527	Homo sapiens	Metazoa	4128	False
P0CT60	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	139	False
F4HYD7	Arabidopsis thaliana	Plants	467	False
Q8NF64	Homo sapiens	Metazoa	920	False
Q02983	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	363	False
P0C6S7	Rattus norvegicus	Metazoa	1260	False
P25644	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	796	False
Q03246	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	237	False
Q54LT0	Dictyostelium discoideum	Other	275	False
P38876	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	190	False
Q9H2S6	Homo sapiens	Metazoa	317	False
Q06340	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	456	False
Q94KE2	Arabidopsis thaliana	Plants	1550	False
Q8IUG5	Homo sapiens	Metazoa	2567	False
Q5M731	Arabidopsis thaliana	Plants	522	False
P53127	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1403	False
Q9D8H7	Mus musculus	Metazoa	521	False
Q3ED65	Arabidopsis thaliana	Plants	261	False
Q9NZB2	Homo sapiens	Metazoa	1118	False
Q9ULZ2	Homo sapiens	Metazoa	295	False
O14681	Homo sapiens	Metazoa	340	True
Q6P4H8	Homo sapiens	Metazoa	233	True
Q9FPS9	Arabidopsis thaliana	Plants	924	False
Q7XB51	Physcomitrium patens	Plants	967	True
Q584U2	Trypanosoma brucei brucei (strain 927/4 GUTat10.1)	Other	267	False
Q7SA60	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	228	False
Q9LXR9	Arabidopsis thaliana	Plants	348	False
O14097	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	331	False
Q96E09	Homo sapiens	Metazoa	287	False
O43716	Homo sapiens	Metazoa	136	False
Q9BZJ4	Homo sapiens	Metazoa	359	False
Q05636	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	305	False
Q07938	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	337	False
Q7TNT2	Mus musculus	Metazoa	515	False
Q9JJK4	Rattus norvegicus	Metazoa	372	True
Q9C757	Arabidopsis thaliana	Plants	580	False
Q19253	Caenorhabditis elegans	Metazoa	592	False
P34341	Caenorhabditis elegans	Metazoa	821	False
Q10148	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	254	False
D3Z3K2	Mus musculus	Metazoa	276	False
O14215	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	454	False
Q9UKA1	Homo sapiens	Metazoa	691	False
Q9P3W1	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	434	False
O15431	Homo sapiens	Metazoa	190	True
Q7S7R6	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	315	False
P38205	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	684	False
Q9SWI1	Arabidopsis thaliana	Plants	439	False
P40571	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	144	False
P49685	Homo sapiens	Metazoa	360	False
Q80U72	Mus musculus	Metazoa	1665	False
Q09406	Caenorhabditis elegans	Metazoa	534	False
Q43295	Arabidopsis thaliana	Plants	276	False
Q8N567	Homo sapiens	Metazoa	271	False
Q99675	Homo sapiens	Metazoa	332	False
P36121	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	282	False
Q9HGM8	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	695	False
O13539	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	261	False
P43605	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	281	False
Q8L7F7	Arabidopsis thaliana	Plants	739	False
Q12045	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	647	False
Q8L7N4	Arabidopsis thaliana	Plants	343	True
P25856	Arabidopsis thaliana	Plants	396	False
O23077	Arabidopsis thaliana	Plants	319	False
Q9VTZ2	Drosophila melanogaster	Metazoa	214	False
Q6Z955	Oryza sativa subsp. japonica	Plants	518	False
Q9BX79	Homo sapiens	Metazoa	667	True
Q9M670	Arabidopsis thaliana	Plants	366	False
P38257	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	691	False
O14893	Homo sapiens	Metazoa	280	False
Q6ZVD7	Homo sapiens	Metazoa	989	False
Q14CB8	Homo sapiens	Metazoa	494	False
Q9BXS1	Homo sapiens	Metazoa	227	False
Q9SZ42	Arabidopsis thaliana	Plants	323	False
P70460	Mus musculus	Metazoa	375	False
G3XKQ9	Oryza sativa subsp. japonica	Plants	394	False
Q920D2	Rattus norvegicus	Metazoa	187	False
Q9V4C8	Drosophila melanogaster	Metazoa	1500	False
Q10317	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	193	False
Q09228	Caenorhabditis elegans	Metazoa	1129	False
Q12359	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	275	True
Q8VZS6	Arabidopsis thaliana	Plants	567	False
Q9H3J6	Homo sapiens	Metazoa	166	False
P55039	Homo sapiens	Metazoa	364	False
P18074	Homo sapiens	Metazoa	760	False
Q15057	Homo sapiens	Metazoa	778	False
A8MTT3	Homo sapiens	Metazoa	80	True
P53352	Gallus gallus	Metazoa	877	False
P54987	Mus musculus	Metazoa	488	False
B7WN96	Caenorhabditis elegans	Metazoa	317	False
P53846	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	162	False
Q07794	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	436	False
Q9UGR2	Homo sapiens	Metazoa	977	False
P38830	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	627	False
P48015	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	400	False
P40087	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	428	False
Q21209	Caenorhabditis elegans	Metazoa	702	False
H2QII6	Pan troglodytes	Metazoa	3224	False
Q9LGE3	Oryza sativa subsp. japonica	Plants	109	False
Q9NUJ1	Homo sapiens	Metazoa	306	False
Q96T21	Homo sapiens	Metazoa	854	False
P53233	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	369	False
Q9HCU9	Homo sapiens	Metazoa	246	False
C0HMD7	Homo sapiens	Metazoa	151	False
Q6MG82	Rattus norvegicus	Metazoa	306	False
Q921W0	Mus musculus	Metazoa	196	False
Q6A078	Mus musculus	Metazoa	2472	False
Q873E4	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	240	False
Q8L940	Arabidopsis thaliana	Plants	309	False
Q9UPV0	Homo sapiens	Metazoa	1460	False
P40072	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	274	False
Q9Z1T5	Mus musculus	Metazoa	566	False
P87310	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	144	False
P38127	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	377	False
Q9CQ79	Mus musculus	Metazoa	226	False
Q09260	Caenorhabditis elegans	Metazoa	490	False
P0DJH6	Gallus gallus	Metazoa	76	False
Q8T0D4	Drosophila melanogaster	Metazoa	299	False
Q9C5U1	Arabidopsis thaliana	Plants	1036	True
O20029	Chlamydomonas reinhardtii	Plants	191	False
P40356	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	397	False
Q9BV86	Homo sapiens	Metazoa	223	False
P17106	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	351	False
Q06801	Solanum tuberosum	Plants	576	False
Q08760	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	435	False
Q9D945	Mus musculus	Metazoa	130	False
C8KI33	Arabidopsis thaliana	Plants	646	False
P53955	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	656	False
P25588	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1096	False
H2KZH5	Caenorhabditis elegans	Metazoa	621	False
Q9Y2U8	Homo sapiens	Metazoa	911	False
P50080	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	613	True
O94653	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	1121	False
Q9ES40	Rattus norvegicus	Metazoa	188	True
Q6ZNL6	Homo sapiens	Metazoa	1462	False
P29083	Homo sapiens	Metazoa	439	False
D5LXJ0	Lotus japonicus	Plants	691	False
Q9ZU51	Arabidopsis thaliana	Plants	147	False
Q9LW29	Arabidopsis thaliana	Plants	575	False
Q99MR6	Mus musculus	Metazoa	875	False
Q9NY74	Homo sapiens	Metazoa	926	False
P38313	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	324	False
Q8IY22	Homo sapiens	Metazoa	773	False
P54198	Homo sapiens	Metazoa	1017	False
P62249	Homo sapiens	Metazoa	146	False
Q03799	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	155	False
Q9Y222	Homo sapiens	Metazoa	760	False
Q0WUY1	Arabidopsis thaliana	Plants	534	False
Q9Y3C1	Homo sapiens	Metazoa	178	False
Q9ZNT7	Arabidopsis thaliana	Plants	286	False
O74957	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	834	False
P03920	Bos taurus	Metazoa	606	True
O13936	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	990	False
Q9P0P8	Homo sapiens	Metazoa	240	False
Q94AI6	Arabidopsis thaliana	Plants	752	False
Q9LVA9	Arabidopsis thaliana	Plants	420	False
Q9CRA5	Mus musculus	Metazoa	298	False
Q3MK94	Arabidopsis thaliana	Plants	428	False
Q8IHY1	Plasmodium falciparum (isolate 3D7)	Other	4226	False
Q9D494	Mus musculus	Metazoa	218	False
Q03385	Mus musculus	Metazoa	852	False
Q10571	Homo sapiens	Metazoa	1320	False
Q9UBH6	Homo sapiens	Metazoa	696	False
Q9LX31	Arabidopsis thaliana	Plants	265	False
P25555	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	427	False
Q86XA0	Homo sapiens	Metazoa	190	False
F4JCX9	Arabidopsis thaliana	Plants	663	False
Q9NWQ9	Homo sapiens	Metazoa	140	False
P40506	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	365	False
Q3YEC7	Homo sapiens	Metazoa	729	False
P07249	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	177	False
Q9R1T5	Rattus norvegicus	Metazoa	312	False
O13803	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	601	False
Q13309	Homo sapiens	Metazoa	424	False
P53734	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	629	False
P78917	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	550	False
Q05949	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	395	False
Q8TF40	Homo sapiens	Metazoa	1166	False
Q17602	Caenorhabditis elegans	Metazoa	1390	False
O48847	Arabidopsis thaliana	Plants	787	False
O43913	Homo sapiens	Metazoa	435	False
Q7Z7C8	Homo sapiens	Metazoa	310	False
Q94K49	Arabidopsis thaliana	Plants	396	False
Q92466	Homo sapiens	Metazoa	427	False
O14044	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	241	False
Q60EN8	Oryza sativa subsp. japonica	Plants	151	True
Q9LY74	Arabidopsis thaliana	Plants	338	False
Q94A41	Arabidopsis thaliana	Plants	887	False
Q0WVH0	Arabidopsis thaliana	Plants	594	False
P41546	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	238	False
P30776	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	628	False
Q7S711	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	443	False
G5ED47	Caenorhabditis elegans	Metazoa	413	False
Q8C624	Mus musculus	Metazoa	132	False
Q91Z67	Mus musculus	Metazoa	1071	False
Q9W4N2	Drosophila melanogaster	Metazoa	788	False
P34427	Caenorhabditis elegans	Metazoa	962	False
Q10585	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	124	False
Q59H18	Homo sapiens	Metazoa	835	False
Q9QY24	Mus musculus	Metazoa	411	False
P53142	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	486	False
Q5BJM8	Rattus norvegicus	Metazoa	378	True
Q9LMR3	Arabidopsis thaliana	Plants	358	False
P55197	Homo sapiens	Metazoa	1068	False
P38140	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	529	False
Q969X0	Homo sapiens	Metazoa	211	False
O74971	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	261	False
P07910	Homo sapiens	Metazoa	306	False
Q03790	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	475	False
Q8GS60	Arabidopsis thaliana	Plants	462	False
P40208	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	455	False
Q38893	Arabidopsis thaliana	Plants	558	False
Q6Q5X2	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	51	False
Q9LJ87	Arabidopsis thaliana	Plants	415	False
Q9NPJ4	Homo sapiens	Metazoa	139	False
Q86YC2	Homo sapiens	Metazoa	1186	False
Q61818	Mus musculus	Metazoa	1889	False
Q8VDF2	Mus musculus	Metazoa	782	False
Q3MIT2	Homo sapiens	Metazoa	529	False
P07332	Homo sapiens	Metazoa	822	False
Q96C86	Homo sapiens	Metazoa	337	False
Q84WV6	Arabidopsis thaliana	Plants	635	False
P48608	Drosophila melanogaster	Metazoa	1091	False
P82924	Bos taurus	Metazoa	435	False
Q9UBF8	Homo sapiens	Metazoa	816	False
Q9VL14	Drosophila melanogaster	Metazoa	118	False
Q9CQF3	Mus musculus	Metazoa	227	False
Q9BQ83	Homo sapiens	Metazoa	275	False
Q9WTZ9	Mus musculus	Metazoa	124	False
Q8N3V7	Homo sapiens	Metazoa	929	False
Q6DFQ7	Xenopus tropicalis	Metazoa	342	True
Q96JN0	Homo sapiens	Metazoa	433	False
P42338	Homo sapiens	Metazoa	1070	False
P53072	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	289	False
P18496	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	279	False
H2L0G5	Caenorhabditis elegans	Metazoa	1367	False
Q9VEC3	Drosophila melanogaster	Metazoa	648	False
O74434	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	626	False
Q8IWV7	Homo sapiens	Metazoa	1749	False
Q10990	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	490	False
P23500	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	304	False
Q8WWC4	Homo sapiens	Metazoa	291	False
Q9H467	Homo sapiens	Metazoa	287	False
O61016	Crithidia fasciculata	Other	151	False
Q6NZN1	Mus musculus	Metazoa	1644	False
P51557	Mus musculus	Metazoa	284	False
Q7ZT48	Xenopus laevis	Metazoa	221	False
Q06148	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	342	True
Q9QYW0	Rattus norvegicus	Metazoa	523	False
O96624	Dictyostelium discoideum	Other	174	False
Q10R09	Oryza sativa subsp. japonica	Plants	310	False
Q06668	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	471	False
P53208	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	328	False
Q498E2	Rattus norvegicus	Metazoa	182	False
Q9SID1	Arabidopsis thaliana	Plants	238	False
Q9H5Q4	Homo sapiens	Metazoa	396	False
P35269	Homo sapiens	Metazoa	517	False
P19735	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	899	False
Q43092	Pisum sativum	Plants	603	False
A4GSN8	Arabidopsis thaliana	Plants	2093	False
Q08116	Homo sapiens	Metazoa	209	False
G5EEM0	Caenorhabditis elegans	Metazoa	418	False
Q15038	Homo sapiens	Metazoa	168	False
Q22707	Caenorhabditis elegans	Metazoa	233	False
Q96P66	Homo sapiens	Metazoa	508	False
Q99N92	Mus musculus	Metazoa	148	False
P25615	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	582	False
Q12315	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	538	False
Q18825	Caenorhabditis elegans	Metazoa	811	False
P53694	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	308	False
Q8I566	Plasmodium falciparum (isolate 3D7)	Other	442	False
Q9USV1	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	299	False
P17256	Rattus norvegicus	Metazoa	395	False
Q9ESV1	Rattus norvegicus	Metazoa	1051	False
Q12374	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	616	False
A0A1C3NSL9	Caenorhabditis elegans	Metazoa	1644	False
O42978	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	80	False
Q5TAQ9	Homo sapiens	Metazoa	597	False
Q3V0Q6	Mus musculus	Metazoa	470	False
Q6PEY1	Homo sapiens	Metazoa	159	True
P32843	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	850	False
Q5EBL4	Homo sapiens	Metazoa	403	False
A8J785	Chlamydomonas reinhardtii	Plants	209	True
P53540	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	846	False
Q12789	Homo sapiens	Metazoa	2109	False
Q9H9Q4	Homo sapiens	Metazoa	299	False
O88892	Mus musculus	Metazoa	62	False
O75081	Homo sapiens	Metazoa	653	False
Q6AVI1	Oryza sativa subsp. japonica	Plants	227	False
P40548	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	159	False
Q9BYN7	Homo sapiens	Metazoa	854	False
Q9NSK7	Homo sapiens	Metazoa	141	True
O14188	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	1489	False
O55102	Mus musculus	Metazoa	125	False
Q69ZQ1	Mus musculus	Metazoa	716	False
P06786	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1428	False
P42356	Homo sapiens	Metazoa	2102	False
Q3V6T2	Homo sapiens	Metazoa	1871	False
Q05043	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	376	False
Q21502	Caenorhabditis elegans	Metazoa	870	False
Q8TDB6	Homo sapiens	Metazoa	740	False
A4UVI1	Papio anubis	Metazoa	444	False
P53692	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	1140	False
Q1MTS0	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	597	False
P31115	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	442	False
Q9FNQ0	Arabidopsis thaliana	Plants	625	False
G5DGA8	Ips pini	Metazoa	253	False
P34537	Caenorhabditis elegans	Metazoa	837	False
Q6PJG6	Homo sapiens	Metazoa	821	False
O43822	Homo sapiens	Metazoa	256	False
O88801	Rattus norvegicus	Metazoa	354	False
Q7XHR2	Oryza sativa subsp. japonica	Plants	927	False
A0JNW5	Homo sapiens	Metazoa	1464	False
P36046	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	403	False
Q8IVS2	Homo sapiens	Metazoa	390	False
Q06405	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	101	False
Q9D5U8	Mus musculus	Metazoa	673	False
Q12219	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	294	False
O23210	Arabidopsis thaliana	Plants	486	False
O22267	Arabidopsis thaliana	Plants	1122	True
P51587	Homo sapiens	Metazoa	3418	False
Q9P0Z9	Homo sapiens	Metazoa	390	False
Q16186	Homo sapiens	Metazoa	407	False
Q5TB30	Homo sapiens	Metazoa	811	False
Q7RYW8	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	258	False
P17442	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1178	False
E5KBU3	Pinus taeda	Plants	354	False
Q27403	Drosophila melanogaster	Metazoa	504	False
P58557	Homo sapiens	Metazoa	167	False
P82979	Homo sapiens	Metazoa	210	False
Q9Y228	Homo sapiens	Metazoa	551	False
Q08176	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	113	True
P13010	Homo sapiens	Metazoa	732	False
O17679	Caenorhabditis elegans	Metazoa	708	False
O75616	Homo sapiens	Metazoa	437	False
Q96BN2	Homo sapiens	Metazoa	335	False
Q12368	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	194	False
Q07897	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	291	False
Q7S1R6	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	267	False
Q8RWE8	Arabidopsis thaliana	Plants	442	False
Q03254	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	732	False
O43030	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	287	False
A0A0D1E3S6	Mycosarcoma maydis	Fungi	591	False
