Accession	Organism	Kingdom	Length	Transmembrane_Helix
Q08558	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	271	False
L7N1X6	Mus musculus	Metazoa	466	False
Q8K585	Rattus norvegicus	Metazoa	107	False
Q8TC26	Homo sapiens	Metazoa	289	True
O82265	Arabidopsis thaliana	Plants	1098	False
Q9C9B9	Arabidopsis thaliana	Plants	643	False
P36162	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	133	False
Q12036	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	173	False
Q93VB2	Arabidopsis thaliana	Plants	425	False
P79943	Xenopus laevis	Metazoa	254	False
Q12298	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	539	False
H0YL14	Homo sapiens	Metazoa	139	True
O42924	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	272	False
Q96BY2	Homo sapiens	Metazoa	351	False
Q9H7T9	Homo sapiens	Metazoa	357	False
P11930	Mus musculus	Metazoa	357	False
Q6IPR1	Homo sapiens	Metazoa	90	False
P38882	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	575	False
Q3LHL9	Drosophila melanogaster	Metazoa	1658	False
Q9VMD0	Drosophila melanogaster	Metazoa	1659	False
Q8W489	Arabidopsis thaliana	Plants	865	False
Q57X81	Trypanosoma brucei brucei (strain 927/4 GUTat10.1)	Other	1077	False
P39112	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	969	False
Q22323	Caenorhabditis elegans	Metazoa	283	False
Q9UNQ2	Homo sapiens	Metazoa	313	False
O04209	Arabidopsis thaliana	Plants	258	False
Q96VH4	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	193	False
Q9Z2Q2	Mus musculus	Metazoa	478	False
O43006	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	225	False
Q8TEC5	Homo sapiens	Metazoa	729	False
P49590	Homo sapiens	Metazoa	506	False
Q9H307	Homo sapiens	Metazoa	717	False
Q8IU81	Homo sapiens	Metazoa	584	False
Q9UII2	Homo sapiens	Metazoa	106	False
P41812	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	875	False
Q6IUP1	Mus musculus	Metazoa	357	False
P0C089	Rattus norvegicus	Metazoa	193	False
Q9H633	Homo sapiens	Metazoa	154	False
Q09924	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	467	False
O49929	Pisum sativum	Plants	213	False
Q63285	Rattus norvegicus	Metazoa	419	False
Q6IQ49	Homo sapiens	Metazoa	451	False
P62854	Homo sapiens	Metazoa	115	False
F4JAU2	Arabidopsis thaliana	Plants	1697	False
P32453	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	318	False
Q06449	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	215	False
P52594	Homo sapiens	Metazoa	562	False
Q99627	Homo sapiens	Metazoa	209	False
Q9LML2	Arabidopsis thaliana	Plants	979	False
Q9BUK6	Homo sapiens	Metazoa	570	False
P40459	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	309	False
Q9Z158	Rattus norvegicus	Metazoa	301	False
A0A7J6KE60	Toxoplasma gondii	Other	652	True
P56975	Homo sapiens	Metazoa	720	False
P40508	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	320	True
Q9P7M3	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	271	False
P40096	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	142	False
Q8BQR4	Mus musculus	Metazoa	486	False
Q56P03	Homo sapiens	Metazoa	285	False
P70278	Mus musculus	Metazoa	393	False
P38325	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	134	True
A8XJ98	Caenorhabditis briggsae	Metazoa	432	False
Q96BM1	Homo sapiens	Metazoa	317	False
Q9BRQ5	Homo sapiens	Metazoa	295	True
Q8BJQ4	Mus musculus	Metazoa	232	False
P53159	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	387	False
Q5T4T1	Homo sapiens	Metazoa	132	True
Q9V9V9	Drosophila melanogaster	Metazoa	200	False
Q75WU1	Oryza sativa subsp. japonica	Plants	93	False
P40337	Homo sapiens	Metazoa	213	False
D3ZUA0	Rattus norvegicus	Metazoa	338	False
Q08857	Mus musculus	Metazoa	472	True
P10663	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	115	False
O15027	Homo sapiens	Metazoa	2357	False
Q14694	Homo sapiens	Metazoa	798	False
Q8W4I6	Arabidopsis thaliana	Plants	660	False
O74553	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	326	False
Q18321	Caenorhabditis elegans	Metazoa	482	False
Q08977	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	551	False
Q9VJL6	Drosophila melanogaster	Metazoa	138	False
Q8N895	Homo sapiens	Metazoa	744	False
A1A519	Homo sapiens	Metazoa	330	False
Q13950	Homo sapiens	Metazoa	521	False
Q4KMM3	Mus musculus	Metazoa	866	False
Q9Y2I8	Homo sapiens	Metazoa	494	False
P87052	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	344	False
Q96HJ9	Homo sapiens	Metazoa	113	False
Q682U6	Arabidopsis thaliana	Plants	316	False
P82403	Spinacia oleracea	Plants	211	False
Q9GZR1	Homo sapiens	Metazoa	1112	False
Q96PE3	Homo sapiens	Metazoa	977	False
Q94BT9	Arabidopsis thaliana	Plants	76	False
Q8K4J6	Mus musculus	Metazoa	964	False
Q9Y6G5	Homo sapiens	Metazoa	202	False
Q3ZN08	Mus musculus	Metazoa	260	False
Q96B23	Homo sapiens	Metazoa	404	False
Q9VBX1	Drosophila melanogaster	Metazoa	992	False
Q45EK2	Caenorhabditis elegans	Metazoa	360	False
Q04359	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	397	False
Q8S9G8	Arabidopsis thaliana	Plants	801	False
A4D2B0	Homo sapiens	Metazoa	266	False
Q9SXZ2	Arabidopsis thaliana	Plants	175	False
Q9Y4L5	Homo sapiens	Metazoa	304	False
Q9ZS51	Arabidopsis thaliana	Plants	190	True
Q9LXX5	Arabidopsis thaliana	Plants	262	False
Q01501	Dictyostelium discoideum	Other	275	False
P46014	Arabidopsis thaliana	Plants	581	True
A2A288	Homo sapiens	Metazoa	527	False
P53217	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	278	True
Q96AB3	Homo sapiens	Metazoa	205	False
Q9SJ50	Arabidopsis thaliana	Plants	333	False
O55242	Mus musculus	Metazoa	223	True
Q12156	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	149	False
P38297	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	855	False
P53062	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	197	True
Q9BT43	Homo sapiens	Metazoa	218	False
Q9Y808	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	1063	False
P20941	Homo sapiens	Metazoa	246	False
Q8N3J2	Homo sapiens	Metazoa	472	False
Q03188	Homo sapiens	Metazoa	943	False
Q6PJT7	Homo sapiens	Metazoa	736	False
P35192	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	417	False
Q91VX9	Mus musculus	Metazoa	697	True
P30279	Homo sapiens	Metazoa	289	False
P87231	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	608	False
Q5TKA1	Homo sapiens	Metazoa	542	False
Q7TMF2	Mus musculus	Metazoa	345	False
Q96B26	Homo sapiens	Metazoa	276	False
Q9LSA9	Arabidopsis thaliana	Plants	339	False
Q96C12	Homo sapiens	Metazoa	935	False
Q9NUQ6	Homo sapiens	Metazoa	558	False
O01811	Caenorhabditis elegans	Metazoa	377	True
O60829	Homo sapiens	Metazoa	102	False
Q20716	Caenorhabditis elegans	Metazoa	267	False
O88457	Rattus norvegicus	Metazoa	1765	False
Q96BT3	Homo sapiens	Metazoa	561	False
Q96P70	Homo sapiens	Metazoa	1041	False
P53076	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	958	False
Q9SBK6	Brassica rapa subsp. pekinensis	Plants	392	False
Q15760	Homo sapiens	Metazoa	415	False
Q8I4V8	Plasmodium falciparum (isolate 3D7)	Other	304	False
Q8TEK3	Homo sapiens	Metazoa	1537	False
Q9H3F6	Homo sapiens	Metazoa	313	False
Q8QFX1	Gallus gallus	Metazoa	1325	False
Q969F0	Homo sapiens	Metazoa	183	False
Q9UNN5	Homo sapiens	Metazoa	650	False
P0DN34	Mus musculus	Metazoa	57	True
Q99L90	Mus musculus	Metazoa	462	False
P53620	Bos taurus	Metazoa	874	False
Q8IUY3	Homo sapiens	Metazoa	354	False
Q24246	Drosophila melanogaster	Metazoa	663	False
P11978	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1358	False
Q949W6	Arabidopsis thaliana	Plants	485	False
C8V329	Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139)	Fungi	508	True
Q9BSI4	Homo sapiens	Metazoa	451	False
Q08B36	Xenopus laevis	Metazoa	374	False
Q9VV73	Drosophila melanogaster	Metazoa	841	False
Q8R4T5	Rattus norvegicus	Metazoa	394	False
Q7L3V2	Homo sapiens	Metazoa	364	False
Q9BVL4	Homo sapiens	Metazoa	669	False
P47043	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	880	False
Q9P802	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	194	False
Q504Q3	Homo sapiens	Metazoa	1202	False
Q9STF2	Arabidopsis thaliana	Plants	510	False
Q8CDY7	Mus musculus	Metazoa	219	False
Q8MQX9	Drosophila melanogaster	Metazoa	1174	False
P53369	Rattus norvegicus	Metazoa	156	False
Q9H816	Homo sapiens	Metazoa	532	False
Q9H3K6	Homo sapiens	Metazoa	86	False
Q8RWV8	Arabidopsis thaliana	Plants	442	False
Q9C9T2	Arabidopsis thaliana	Plants	451	False
Q24322	Drosophila melanogaster	Metazoa	899	True
Q9STY4	Arabidopsis thaliana	Plants	599	False
Q80VL1	Mus musculus	Metazoa	560	False
P0DH95	Arabidopsis thaliana	Plants	149	False
P0DPK0	Xenopus laevis	Metazoa	237	False
Q8WV41	Homo sapiens	Metazoa	574	False
Q96529	Arabidopsis thaliana	Plants	490	False
F4JCU0	Arabidopsis thaliana	Plants	1007	False
Q9VR17	Drosophila melanogaster	Metazoa	363	False
O13983	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	1063	False
Q99LD8	Mus musculus	Metazoa	285	False
Q9VV87	Drosophila melanogaster	Metazoa	316	True
Q8NDZ0	Homo sapiens	Metazoa	799	False
A0A445AGS0	Arachis hypogaea	Plants	203	False
Q23544	Caenorhabditis elegans	Metazoa	508	True
Q9LIK9	Arabidopsis thaliana	Plants	463	False
F4KFB3	Arabidopsis thaliana	Plants	598	False
Q06563	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	197	True
P53148	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	917	False
P19263	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1082	False
P46983	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	293	False
J9VI03	Cryptococcus neoformans var. grubii serotype A (strain H99 / ATCC 208821 / CBS 10515 / FGSC 9487)	Fungi	2377	False
O13852	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	249	False
Q94JU3	Arabidopsis thaliana	Plants	260	False
Q9UHA3	Homo sapiens	Metazoa	163	False
Q96IY1	Homo sapiens	Metazoa	281	False
Q9UBE0	Homo sapiens	Metazoa	346	False
P14618	Homo sapiens	Metazoa	531	False
P36402	Homo sapiens	Metazoa	384	False
Q504T8	Homo sapiens	Metazoa	468	False
O70200	Mus musculus	Metazoa	147	False
O54697	Rattus norvegicus	Metazoa	745	False
Q4KLP8	Xenopus laevis	Metazoa	663	False
Q78ZR5	Rattus norvegicus	Metazoa	73	False
O42975	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	972	False
Q9UNA4	Homo sapiens	Metazoa	740	False
Q9LEV3	Arabidopsis thaliana	Plants	206	False
Q84LB6	Solanum lycopersicum	Plants	417	False
B7Z0L8	Drosophila melanogaster	Metazoa	178	False
Q08816	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	343	False
B2RWS6	Mus musculus	Metazoa	2412	False
Q6DKI7	Homo sapiens	Metazoa	326	True
Q66HC5	Rattus norvegicus	Metazoa	819	False
O43078	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	660	False
P20052	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	293	False
Q9UJW9	Homo sapiens	Metazoa	196	False
Q8CC88	Mus musculus	Metazoa	1905	False
Q94CE4	Arabidopsis thaliana	Plants	280	False
Q7ZT01	Xenopus laevis	Metazoa	210	False
O74761	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	459	False
Q04705	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	352	True
Q8VWG3	Arabidopsis thaliana	Plants	303	False
Q9UF56	Homo sapiens	Metazoa	701	False
Q09601	Caenorhabditis elegans	Metazoa	381	False
P30793	Homo sapiens	Metazoa	250	False
O75586	Homo sapiens	Metazoa	246	False
P56216	Penicillium simplicissimum	Fungi	560	False
G5EEC5	Caenorhabditis elegans	Metazoa	414	False
O60306	Homo sapiens	Metazoa	1485	False
C6EUD4	Fasciola hepatica	Metazoa	478	False
Q9QYE3	Mus musculus	Metazoa	835	False
O94606	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	473	False
P34707	Caenorhabditis elegans	Metazoa	623	False
P53869	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	86	False
Q9P0W2	Homo sapiens	Metazoa	317	False
Q9C565	Arabidopsis thaliana	Plants	373	False
Q63638	Rattus norvegicus	Metazoa	3259	False
P38793	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	499	False
Q9W3E2	Drosophila melanogaster	Metazoa	1195	False
P53327	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1967	False
P36877	Rattus norvegicus	Metazoa	443	False
P43572	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	832	False
Q967U1	Dictyostelium discoideum	Other	225	False
Q2TAP0	Homo sapiens	Metazoa	167	False
Q7X7A4	Oryza sativa subsp. japonica	Plants	475	False
Q96BU1	Homo sapiens	Metazoa	408	False
Q20992	Caenorhabditis elegans	Metazoa	667	False
Q68DK7	Homo sapiens	Metazoa	614	False
O59746	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	819	False
Q80WK2	Mus musculus	Metazoa	128	True
Q9SVQ3	Arabidopsis thaliana	Plants	517	False
Q6NUF4	Xenopus laevis	Metazoa	716	False
Q8BL80	Mus musculus	Metazoa	702	False
P40543	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	189	False
Q9LFP6	Arabidopsis thaliana	Plants	367	False
Q9U7C9	Dictyostelium discoideum	Other	756	False
Q96326	Arabidopsis thaliana	Plants	256	True
Q96PP9	Homo sapiens	Metazoa	640	False
P41252	Homo sapiens	Metazoa	1262	False
P34706	Caenorhabditis elegans	Metazoa	2150	False
Q9LTY1	Arabidopsis thaliana	Plants	726	False
Q3UZ39	Mus musculus	Metazoa	729	False
Q71BG9	Solanum lycopersicum	Plants	861	False
P54258	Rattus norvegicus	Metazoa	1183	False
P97480	Mus musculus	Metazoa	510	False
Q96PV7	Homo sapiens	Metazoa	902	False
Q9UH99	Homo sapiens	Metazoa	717	False
Q9SK71	Arabidopsis thaliana	Plants	430	False
Q9NQ31	Homo sapiens	Metazoa	210	False
Q8GV05	Arabidopsis thaliana	Plants	106	False
Q01726	Homo sapiens	Metazoa	317	False
P0CW70	Mus musculus	Metazoa	773	False
K7W9N9	Solanum lycopersicum	Plants	285	False
Q3E7B2	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	85	True
P11596	Drosophila melanogaster	Metazoa	197	False
Q949J1	Chlamydomonas reinhardtii	Plants	192	False
Q84LK0	Arabidopsis thaliana	Plants	1118	False
Q8RWX4	Arabidopsis thaliana	Plants	611	False
P38855	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	283	False
P0CY11	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	126	False
Q12040	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	230	False
Q9Y804	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	703	False
Q9UBD5	Homo sapiens	Metazoa	711	False
Q06152	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	274	False
Q94JV5	Arabidopsis thaliana	Plants	307	False
P42858	Homo sapiens	Metazoa	3142	False
P21359	Homo sapiens	Metazoa	2839	False
Q9UDR5	Homo sapiens	Metazoa	926	False
Q96JB3	Homo sapiens	Metazoa	615	False
Q00416	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	2231	False
P0DOW4	Ramazzottius varieornatus	Metazoa	445	False
P25443	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	254	False
P49367	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	693	False
S0DHV6	Gibberella fujikuroi (strain CBS 195.34 / IMI 58289 / NRRL A-6831)	Fungi	530	False
Q8RWI0	Arabidopsis thaliana	Plants	391	True
P47979	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	404	False
O08901	Mus musculus	Metazoa	1058	False
Q7RYW7	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	396	False
Q9Y6I9	Homo sapiens	Metazoa	313	False
P48837	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	541	False
Q9ZW33	Arabidopsis thaliana	Plants	83	False
P41005	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	101	False
Q5Q0E6	Arabidopsis thaliana	Plants	473	False
Q9Y5N6	Homo sapiens	Metazoa	252	False
Q0WLC6	Arabidopsis thaliana	Plants	1089	False
Q8BZ97	Mus musculus	Metazoa	688	False
Q9QWH1	Mus musculus	Metazoa	850	False
P37107	Arabidopsis thaliana	Plants	564	False
Q91Z31	Mus musculus	Metazoa	531	False
Q76FK4	Homo sapiens	Metazoa	1167	False
Q9NTK1	Homo sapiens	Metazoa	212	False
P29509	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	319	False
Q5F1R6	Homo sapiens	Metazoa	531	False
Q38942	Arabidopsis thaliana	Plants	349	False
Q8CBX0	Mus musculus	Metazoa	802	False
Q80W99	Mus musculus	Metazoa	395	False
Q9HB96	Homo sapiens	Metazoa	536	False
Q9H410	Homo sapiens	Metazoa	356	False
Q9FPR3	Arabidopsis thaliana	Plants	933	False
Q5FWP4	Xenopus laevis	Metazoa	625	False
Q08923	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	506	False
Q8MLZ3	Dictyostelium discoideum	Other	867	False
P47118	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	141	False
Q80UF7	Mus musculus	Metazoa	732	False
P38628	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	557	False
Q9USX3	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	406	False
O42709	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	593	False
P40079	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	357	False
B6HU70	Penicillium rubens (strain ATCC 28089 / DSM 1075 / NRRL 1951 / Wisconsin 54-1255)	Fungi	361	False
Q969S3	Homo sapiens	Metazoa	477	False
Q9S7I0	Arabidopsis thaliana	Plants	1307	False
Q5XVG3	Arabidopsis thaliana	Plants	287	False
Q9NYH9	Homo sapiens	Metazoa	597	False
O15524	Homo sapiens	Metazoa	211	False
Q86U28	Homo sapiens	Metazoa	154	False
P46962	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	323	False
Q6P1X5	Homo sapiens	Metazoa	1199	False
Q925F4	Mus musculus	Metazoa	539	False
Q9H4B6	Homo sapiens	Metazoa	383	False
Q9UQN3	Homo sapiens	Metazoa	213	False
Q9U226	Caenorhabditis elegans	Metazoa	342	False
O94238	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	134	False
Q9UTM0	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	249	False
Q9LV85	Arabidopsis thaliana	Plants	564	False
Q92565	Homo sapiens	Metazoa	580	False
P62277	Homo sapiens	Metazoa	151	False
P70174	Mus musculus	Metazoa	488	False
Q6IPU0	Homo sapiens	Metazoa	288	False
P38631	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1876	False
P42847	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	217	False
Q8MUJ1	Drosophila melanogaster	Metazoa	415	False
O45784	Caenorhabditis elegans	Metazoa	183	False
P82130	Spinacia oleracea	Plants	183	False
Q969K3	Homo sapiens	Metazoa	372	False
Q9NUQ9	Homo sapiens	Metazoa	324	False
Q8R4L0	Mus musculus	Metazoa	259	False
P22035	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	811	False
Q8L8Z1	Arabidopsis thaliana	Plants	190	True
Q96E29	Homo sapiens	Metazoa	417	False
P38755	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	437	False
F4IY03	Arabidopsis thaliana	Plants	332	False
Q06236	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	168	True
Q9LFQ9	Arabidopsis thaliana	Plants	359	False
A6NLJ0	Homo sapiens	Metazoa	364	False
Q7L592	Homo sapiens	Metazoa	441	False
Q9VMA3	Drosophila melanogaster	Metazoa	1117	False
P22812	Drosophila melanogaster	Metazoa	462	False
P01129	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	767	False
Q9HBM1	Homo sapiens	Metazoa	224	False
Q2M3R5	Homo sapiens	Metazoa	365	True
P40043	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	161	False
Q12972	Homo sapiens	Metazoa	351	False
Q3UZD5	Mus musculus	Metazoa	596	False
Q9GZZ1	Homo sapiens	Metazoa	169	False
Q9HAW4	Homo sapiens	Metazoa	1339	False
Q9Y2R0	Homo sapiens	Metazoa	106	True
Q9JIX9	Mus musculus	Metazoa	511	False
Q8VIE6	Mus musculus	Metazoa	465	True
Q13888	Homo sapiens	Metazoa	395	False
Q06707	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	132	False
Q9Y266	Homo sapiens	Metazoa	331	False
P40121	Homo sapiens	Metazoa	348	False
Q9VDE4	Drosophila melanogaster	Metazoa	286	False
G5EED4	Caenorhabditis elegans	Metazoa	655	False
P22224	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	910	False
Q9V727	Drosophila melanogaster	Metazoa	1669	False
Q9LES4	Arabidopsis thaliana	Plants	483	False
Q03776	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	544	False
P56182	Homo sapiens	Metazoa	461	False
Q02764	Nicotiana tabacum	Plants	187	False
Q8BGS1	Mus musculus	Metazoa	731	False
P54797	Mus musculus	Metazoa	276	False
P40037	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	129	False
Q7JRE4	Drosophila melanogaster	Metazoa	650	False
Q9FKS8	Arabidopsis thaliana	Plants	446	True
Q9USM1	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	388	False
P17898	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	393	True
P36527	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	147	False
O35826	Rattus norvegicus	Metazoa	722	False
O60127	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	126	False
Q9UQC2	Homo sapiens	Metazoa	676	False
Q9BSF0	Homo sapiens	Metazoa	95	False
P00423	Bos taurus	Metazoa	169	False
Q8SWR3	Drosophila melanogaster	Metazoa	435	False
P38532	Mus musculus	Metazoa	525	False
A2AIL4	Mus musculus	Metazoa	333	False
Q9CQC7	Mus musculus	Metazoa	129	True
P01880	Homo sapiens	Metazoa	430	False
O13974	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	329	False
Q3S4A7	Arabidopsis thaliana	Plants	922	False
Q9NWY4	Homo sapiens	Metazoa	346	False
Q9Y2F5	Homo sapiens	Metazoa	2266	False
Q5EAW4	Xenopus laevis	Metazoa	860	False
O95571	Homo sapiens	Metazoa	254	False
Q9Y5Y5	Homo sapiens	Metazoa	336	True
Q12309	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	687	False
Q8NBF2	Homo sapiens	Metazoa	726	False
Q9H5P4	Homo sapiens	Metazoa	1033	False
Q9Y2V0	Homo sapiens	Metazoa	281	False
Q05498	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	189	False
Q9BRU2	Homo sapiens	Metazoa	100	False
Q9T6H8	Arabidopsis thaliana	Plants	382	True
Q7Z5K2	Homo sapiens	Metazoa	1190	False
P25586	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	316	False
E1JH25	Drosophila melanogaster	Metazoa	1876	False
Q08421	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	412	False
F4JVI3	Arabidopsis thaliana	Plants	493	False
Q03798	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	255	True
P40237	Mus musculus	Metazoa	266	True
Q8NEM7	Homo sapiens	Metazoa	779	False
Q93ZG9	Arabidopsis thaliana	Plants	477	False
Q9JK24	Mus musculus	Metazoa	453	False
Q9P6R0	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	492	False
P03877	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	415	True
Q9FIX1	Arabidopsis thaliana	Plants	172	False
Q12462	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	236	False
F4K1B4	Arabidopsis thaliana	Plants	335	False
Q9LIQ9	Arabidopsis thaliana	Plants	714	False
Q38FI2	Trypanosoma brucei brucei (strain 927/4 GUTat10.1)	Other	143	False
P10127	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	382	False
Q9FXI5	Arabidopsis thaliana	Plants	794	False
Q9C5J9	Arabidopsis thaliana	Plants	342	False
P31414	Arabidopsis thaliana	Plants	770	True
Q08236	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1176	False
F4I2H7	Arabidopsis thaliana	Plants	790	False
Q18593	Caenorhabditis elegans	Metazoa	329	True
Q8CIV7	Mus musculus	Metazoa	274	False
Q8NCE0	Homo sapiens	Metazoa	465	False
Q9Y605	Homo sapiens	Metazoa	127	False
P39749	Mus musculus	Metazoa	378	False
Q3E764	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	64	False
P47158	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	497	False
P21951	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	2222	False
Q8L794	Arabidopsis thaliana	Plants	478	False
P48595	Homo sapiens	Metazoa	397	False
O74354	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	599	False
Q4PIR3	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	250	False
Q9UGY1	Homo sapiens	Metazoa	213	False
P30038	Homo sapiens	Metazoa	563	False
